description,direccion,fot,irregular,medidas,esquina,barrio,frentes,pileta,urb_cerrada,posesion,urb_semicerrada,preventa,indiviso,a_demoler,es_multioferta,es_monetizable,loteo_ph
"VENTA DE COCHERA EN EL CENTRO DE LA CIUDAD DE MAR DEL PLATA, EXCELENTE OPORTUNIDAD. POSEE UNA INMEJORABLE UBICACION EN LA CALLE CORDOBA AL 1777 ENTRE LA PEATONAL SAN MARTIN Y RIVADAVIA. LA MISMA SE ENCUENTRA EN EL 4to. PISO COCHERA 2. Las superficies y medidas son aproximadas y al sólo efecto orientativo, las mismas estarán detalladas en el plano y título de propiedad que será suministrado por el propietario. Los valores pueden ser modificados sin previo aviso. Las fotos publicadas son ilustrativas y no contractuales.",CALLE CORDOBA AL 1777 ENTRE LA PEATONAL SAN MARTIN Y RIVADAVIA,,,,,,,,,,,,,,,True,
"Lote en venta de 410 mtrs2 en zona Parque Peña Se encuentra a 7 cuadras de la costa y a una de la calle principal Scaglia Lorenzo. La calle es de asfalto. Tiene 15 mtrs de frente por 27.31 de fondo. Servicios de cloaca, gas envasado y agua de pozo. Todas las propiedades que figuran en esta publicación se encuentran a cargo del profesional matriculado Gonzalo Luna, matrícula Reg. 3953 Tomo IV Folio 322 por lo tanto la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él. En cumplimiento de la Ley 10.973 de la Provincia de Buenos Aires, Ley Nacional 25.028, Ley Nacional 20.266, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los asesores o agentes NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del martillero y corredor colegiado, a cuyos datos se exhiben en el nombre de la inmobiliaria. XINTEL(C21 062 73587)",,,,,,,,,,,,,,,,,
Lote en venta en San Jacinto. Zona Sur de Mar del Plata. A 4 cuadras de Av. Jorge Newbery y a metros de Rumencó Joven. Medidas: 15 x 31.50 m. Superficie: 472 m2. Consultanos más detalles llamando al 494 2492. Whatsapp: 2235 285467,,,,15 x 31.50,,,,,,,,,,,,,
"OPORTUNIDAD CHALET EN ZONA GÜEMES SE ATIENDEN PROPUESTAS POR MENOR VALOR! Living comedor con hogar. Escritorio. Toilette. Cocina con comedor diario. Patio grande y soleado. Quincho con parrilla a leña, con pileta de lavado y calefactor. Baño externo con ducha. Sector de lavadero y tender. En Planta Alta: Dormitorio principal amplio al frente, con vestidor y baño compartimentado en suite. Tres dormitorios más. Baño completo. Balcón terraza. Garaje para dos autos en línea. Calefacción por radiadores. Muy Buen Estado. DUQUE WILLIAMS PROPIEDADES Registro 3814 Playa Grande, Mar del Plata",,,,,,,,True,,,,,,,,True,
"Veenta de terreno, escriturado, sus medidas son de 10 x 30 y está ubicado en la c/Teresa Michel entre los Duraznos y Manzanos a dos cuadras de Parque Camet. Lo visitamos?",Teresa Michel entre los Duraznos y Manzanos,,,10 x 30,,,,,,,,,,,,,
"LOTE CON PISCINA | GOLF SIERRA DE LOS PADRES SE ATIENDEN PROPUESTAS por compra o en permuta por esta excelente propiedad en zona Club House del Golf de Sierra de Los Padres: LOTE con forestación y excelentes vistas, con piscina de 9 mts. x 5 mts. Superficie: 600 m². Medidas: 20 mts. x 30 mts. DUQUE WILLIAMS PROPIEDADES Registro 3814 Playa Grande, Mar del Plata",,,,,,Club House del Golf de Sierra de Los Padres,,True,True,,,,,,,True,
"[RETASADO] CHALET A RECICLAR CON TRES DORMITORIOS EN PLANTA BAJA Chalet en Los Troncos para reciclar cercano al centro comercial de la calle Güemes. Funcional para estudios de profesionales o consultorios. Excelente distribución en planta baja con tres amplios dormitorios y dos baños, con dependencias en planta alta. Ambientes luminosos. Jardín al frente con reja. Living comedor con hogar. Amplia cocina. Tres dormitorios en planta baja. Dos baños completos. Garaje. Doble dependencia en planta alta. Jardín al fondo. DUQUE WILLIAMS PROPIEDADES Playa Grande, Mar del Plata",,,,,,,,,,,,,,True,,,
"CHALET CON PISCINA, SOBRE DOS LOTES SE ATIENDEN PROPUESTAS por compra o en permuta por esta excelente propiedad en zona Club House del Golf de Sierra de Los Padres: En BLOCK chalet sobre dos lotes con piscina, o en forma INDIVIDUAL Chalet o Lote con piscina. CHALET Amplio estar con hogar. Comedor principal. Cocina con desayunador. Dos dormitorios de generosas dimensiones, uno de ellos con baño en suite. Dos baños completos. Galería y Parrilla. Garage. Gas envasado. Cuenta con red de gas corriente para conectar. LOTE con forestación y excelentes vistas, con piscina de 9 mts. x 5 mts. Superficie cubierta: 186 m² Dos lotes de 20 mts. x 30 mts. c/u. Superficie total: 1200 m². DUQUE WILLIAMS PROPIEDADES Registro 3814 Playa Grande, Mar del Plata",,,,,,Club House del Golf de Sierra de Los Padres,,True,True,,,,,,True,True,
" Cochera cubierta en venta ubicada sobre calle Maipú entre Salta y Jujuy (La Perla, Mar del Plata, Buenos Aires). Desarrollada en una planta, con disposición interna y orientación noreste. La propiedad tiene una superficie total de 15 mts2 cubiertos. Las expensas al 05/09/2023 son de aproximadamente $4.000. Estudio Yacoub Tasaciones profesionales para conocer el valor real de tu inmueble. La información descripta en el presente aviso es meramente orientativa y no forma parte de ningún tipo de documentación contractual. Los datos enunciados fueron proporcionados por los propietarios y pueden arrojar inexactitudes, las superficies definitivas surgirán del título de propiedad del inmueble referido. Se deja constancia de que los valores y/o expensas pueden estar sujetas a verificación o ajuste.",calle Maipú entre Salta y Jujuy,,,,,,,,,,,,,,,True,
LOTE 11 MEDIDAS: 12 x 33 LOTE 12 MEDIDAS : 12 x 35 LISTOS PARA ESCRITURAR POR TRACTO ABREVIADO!!!! SE ENCUENTRAN SOBRE CALLE ISLA VIGIA (calle 10) ENTRE CERRO TORRE y ACONCAGUA SE VENDEN JUNTOS O SEPARADOS 12 000 DOLARES CADA UNO. Agua corriente Desaguee cloacal,calle 10) ENTRE CERRO TORRE y ACONCAGUA. LOTE 11;LOTE 12,,,12 x 33;12 x 35,,,,,,,,,,,True,,
" Fondo de comercio venta ubicado en calle Tapia y Cabrera (Mar del Plata, Buenos Aires). Desarrollado en tres plantas, con disposición frente y orientación norte. El mismo posee un espacio principal, depósito y un baño. Cuenta con heladeras de empresa de bebidas, cobro de estacionamiento medido por la municipalidad, mercadería, estanterías y demás articulo para el funcionamiento del local. El fondo de comercio pertenece al rubro de almacenes y kioskos. La propiedad tiene una superficie total aproximada de 40 mts2 cubiertos. Estudio Yacoub Tasaciones profesionales para conocer el valor real de tu inmueble. La información descripta en el presente aviso es meramente orientativa y no forma parte de ningún tipo de documentación contractual. Los datos enunciados fueron proporcionados por los propietarios y pueden arrojar inexactitudes, las superficies definitivas surgirán del título de propiedad del inmueble referido. Se deja constancia de que los valores y/o expensas pueden estar sujetas a verificación o ajuste.",calle Tapia y Cabrera,,,,,,,,,,,,,,,True,
"Desde Posternak Propiedades les presentamos un terreno en el Barrio San Jacinto, de 472 mts2 (15 x 31.5 m). Cuenta con servicio de electricidad, recolección de residuos, y transporte público. Ubicado exactamente en 429 bis entre C.26 y C.28. lindero a barrio Acantilados, y a cuatro cuadras de Av. Jorge Newbery. Con fácil acceso a playa Verde Mundo. Rincón de mar que se destaca por su tranquilidad. Zona de playas naturales desde donde se puede apreciar los amaneceres y atardeceres más impactantes de Mar del Plata. En esta playa se encuentra el médano más grande de la ciudad, ideal para los amantes del Trail. Se deja constancia que las medidas, superficies, m2 y proporciones consignadas son aproximadas y pueden variar respecto del titulo de propiedad respectivo, al igual que las medidas parciales y/o de los ambientes están sujetas a verificación y/o ajuste. El valor indicado de expensas, si las hubiere, está sujeto a variación. Carina Posternak Reg 3716",429 bis entre C.26 y C.28,,,15 x 31.5,,Barrio San Jacinto,,,,,,,,,,,
COCHERA FIJA EN PRIMER PISO. EL INGRESO ES CON PORTÓN DIRECTO DE LA CALLE. SUBIDA POR RAMPA ESPACIO 22.,,,,,,,,,,,,,,,,True,
"Venta de cochera fija cubierta numerada, en Falucho 2450 En segundosubsuelo Entre Santiago del Estero y Santa F Excelente ubicación Escribanía designada, no apto crdito Estás viendo la referencia 1964 Escribanía designada. Todas las medidas enunciadas son meramente orientativas, las medidas exactas, se expresaranen el respectivo titulo de propiedad de cada lote yo inmuebleal igual queel valor delas expensas informadaspor la Administración",,,,,,,,,,,,,,,,True,
"Se vende lote en buena ubicación en Barrio Felix U Camet de Mar del Plata. Partido de General Pueyrredon en calle Isla Elefante y Monte Olivac. Con una superficie total de 226, 50 cm cuadrados . El Barrio Félix U Camet se encuentra a 9 km de Mar del Plata , cuyo acceso es directo por ruta 11, es una zona de franco crecimiento . Frente al lote se encuentra una zona de plaza que agrega un valor adicional a está propiedad .",calle Isla Elefante y Monte Olivac,,,,,Barrio Felix U Camet de Mar del Plata,,,,,,,,,,,
"Excelente terreno en un agradable zona de Mar del Plata , zona ubicada en Bosque Grande , El Gaucho y San Antonio .Buen entorno OPORTUNIDAD !!!!",,,,,,,,,,,,,,,,,
Cochera en venta en edificio de Oficinas sobre Av. Colón. Segundo subsuelo. Ingreso por montacargas. ,,,,,,,,,,,,,,,,True,
"Se trata de un espacio de cochera en subsuelo, en el edificio Maral XXII, ubicado sobre la calle Alte. Brown 2148, entre Buenos Aires y Entre Ríos. A solo 150 mts. de Plaza Colón. Toda imagen, video y/o grafico son propiedad de Sanz & Ordoqui y no pueden ser utilizadas sin autorización expresa (Ley 11.723). La información contenida en el presente aviso es a título estimativo y no forma parte de ningún tipo de documentación contractual. Las medidas y superficies definitivas, los importes de impuestos, tasas, servicios y expensas indicados están sujetos a verificación por parte del potencial comprador.",calle Alte. Brown 2148,,,,,,,,,,,,,,,True,
"Zona/Barrio El Marquesado Frente: 15 m2 Fondo: 25 m2 Metros Totales: 375 m2 Servicios: Luz Informacion extra: analiza posibilidad de permuta de auto u otro bien Echarren Lotes es un area especifica de Echarren Estudio Inmobiliario dedicada exclusivamente a Terrenos y Lotes en todo el partido de General Pueyrredon. Contamos un listado actualizado exclusivo con mas de mil terrenos y lotes para la compra. No dejes de consultarnos por el listado para saber los nuevos ingresos. Contamos con las zonas de chapadmalal, sierra de los padres, Punta mogotes, Constitucion, Camet, Marquesado Batan y muchas mas. Tu consulta no molesta. Llámenos para conocer más en detalle esta propiedad! Tel: 2235928897 Email: echarrenestudioinmobiliario@gmail.com Echarren Estudio Inmobiliario www.echarrenestudioinmobiliario.com Vamos a verla? Llámenos para conocer más en detalle esta propiedad! Email: echarrenestudioinmobiliario@gmail.com Echarren Estudio Inmobiliario www.echarrenestudioinmobiliario.com",,,,15 x 25,,Barrio El Marquesado Frente,,,,,,,,,True,,
"Zona/Barrio San Jacinto, Mar del Plata Frente: 15 m2 Fondo: 32.5 m2 Metros Totales: 487 m2 Se encuentra a 6 cuadras de la costa. Echarren Lotes es un área especifica de Echarren Estudio Inmobiliario dedicada exclusivamente a Terrenos y Lotes en todo el partido de General Pueyrredon. Contamos un listado actualizado exclusivo con mas de mil terrenos y lotes para la compra. No dejes de consultarnos por el listado para saber los nuevos ingresos. Contamos con las zonas de Chapádmala, sierra de los padres, Punta mogotes, Constitución, Camet, Marquesado Batan y muchas mas. Tu consulta no molesta. Llámenos para conocer más en detalle esta propiedad! Tel: +5492235278656 Email: susanaperoutka@gmail.com Echarren Estudio Inmobiliario echarrenestudioinmobiliario.com Vamos a verla? Llámenos para conocer más en detalle esta propiedad! Email: echarrenestudioinmobiliario@gmail.com Echarren Estudio Inmobiliario www.echarrenestudioinmobiliario.com",,,,15 x 32.5,,Barrio San Jacinto,,,,,,,,,True,,
,,,,,,,,,,,,,,,,,
Venta Cochera Amplia Por Rampa Ideal Camioneta Bristol Center Primer Subsuelo,,,,,,,,,,,,,,,,True,
"Cochera cubierta fija en edificio de cocheras. Seguridad las 24 horas Se ubica en el 2 Subsuelo Acceso cómodo por rampa Superficie 13 m2 Excelente ubicación. Entre Rios 1600 Su valor: U$S 12.000. SEGUINOS EN NUESTRAS REDES INSTAGRAM: SCARINCI.PROPIEDADES FACEBOOK: SCARINCI PROPIEDADES Todas las medidas enunciadas son meramente orientativas, las medidas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos e imágenes son meramente ilustrativos y no contractuales. Aviso publicado por Pixel Inmobiliario (Servicio de Páginas Web para Inmobiliarias). #1547 Todas las medidas enunciadas son meramente orientativas, las medidas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y videos son meramente ilustrativos y no contractuales. Los precios enunciados son meramente orientativos y no contractuales.",,,,,,,,,,,,,,,,True,
"Venta de Lote en Stella Maris, Mar del Plata LOTE EN STELLA MARIS SOBRE CALLE FRAGATA MALDONADO ENTRE CALLES BAHIA THETIS Y PORTAVIONES INDEPENDENCIA. SUPERFICIE DE 375MT2. FRENTE DE 15MT FONDO DE 25MT. ESCRITURADO USD$12.000 XINTEL(CRP CRP 2276)",,,,,,,,,,,,,,,,,
"VENTA COCHERA CERRADA 1 DE 5 EN LA PLANTA. MAR DEL PLATA CENTRO. COCHERA A NIVEL DE PISO, EN LA PLANTA BAJA DEL EDIFICIO. PORTON AUTOMATIZADO (DE USO COMUN) A LA CALLE, CON ESPACIO DE ESPERA PARA APERTURA. PORTON (DE USO COMUN) DE INGRESO A COCHERAS. PISO DE HORMIGON, TECHO DE LOSA. BUEN ESTADO.",,,,,,,,,,,,,,,,True,
"Se venden dos lotes juntos o separado, el valor es U$S 12.000 cada uno, lote 4 es de 1424 m2 y el lote 5 es de 1289 m2, los lotes se encuentran a una cuadra de Avenida Mario Bravo y Avenida Jorge Newbery.",Avenida Mario Bravo y Avenida Jorge Newbery. lote 4;lote 5,,,,,,,,,,,,,,True,,
"Valle de Los Alvarez. Barrio Residencial Batan. Terrenos Con una ubicación inigualable, a pocas cuadras del centro de la ciudad de Batan, se desarrolla Barrio Residencial Valle de los Alvarez. Su nombre hace referencia a Don Francisco Alvarez, inmigrante español, quien a principios del siglo XX eligió estas tierras por su riqueza para siembra y cría de ganado. Hoy sus nietos honran su herencia y apuestan al desarrollo y crecimiento de la ciudad de Batan. Este emprendimiento consta de 298 lotes de 400 m2 en promedio, donde se propone un estilo de vida en familia rodeado de un entorno natural y vistas privilegiadas. Lotes con Servicios. Plaza con Juegos para Niños. Alumbrado publico con luces Led y tendido eléctrico subterráneo. Parquización. Centro comercial. Adelanto + Cuotas en Pesos",,,,,,Barrio Residencial Valle de los Alvarez,,,,,,,,,,,
14 LOTES EN EL BARRIO EL CASAL QUE SUMAN UN TOTAL DE 4200 M2..TODOS CON ESCRTURA E IMPUESTOS AL DIA..CONSULTE ||,,,,,,,,,,,,,,,,,
"Lote en venta en Playa Serena, ubicado sobre calle Doctor Tessone al 700, entre calle 12 y calle 14. Muy buen entorno, próximo a la Plaza Fragata Sarmiento y a la Sala de Primeros Auxilios. El mismo dispone de diez metros de frente por treinta metros de fondo. De forma regular, con acceso por calle de tierra, dispone de luz eléctrica. VALOR: U$S 11900. Formas de pago: contado efectivo, posibilidad de financiación 50% o Shiba Inu/criptomonedas. Contamos con exclusivo Sistema de Reserva Online a su disposición, mediante el cuál podrá acceder a importantes descuentos y beneficios. Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y vídeos son meramente ilustrativos y no contractuales","calle Doctor Tessone al 700, entre calle 12 y calle 14",,,,,,,,,,,,,,,,
